complaint_id,event_id,student_key,complaint_text,category,template_group,evaluation_fold,campus,zone,facility,facility_type,floor,room,latitude,longitude,day_name,hour,observed_at,impact_rating,severity,occupancy_pct,humidity_pct,recurring,status,resolution_hours,has_image,is_seeded_anomaly,source_system,complaint_clean,full_date,time_band,occupancy_band,humidity_band,impact_normalized,occupancy_standardized,humidity_standardized,service_sessions,report_conversions,mean_dwell_seconds
CL-10045,EV-202508-0009,ANON-0661,"during the latest session a spill has made the floor slippery in Food Court; this is a hygiene and cleanliness concern, near the main entrance to the space at 14:55 case 45",Cleanliness,Cleanliness:2,2,JIIT Sector 62,Food,Cafeteria / Canteen,food,Ground Floor,Food Court,28.63031,77.37298,Friday,14,2025-08-08T09:25:00+00:00,2,High,46,33,1,In Progress,19.33,0,1,web,during the latest session a spill has made the floor slippery in food court this is a hygiene and cleanliness concern near the main entrance to the space at 14:55 case 45,2025-08-08,12-2,Medium,Low,0.25,-0.87899,-1.61695,0.0,0.0,0.0
CL-10046,EV-202508-0009,ANON-0089,"a repeated observation is that the display cable and wall port need repair in CR425; and several students are affected, and the issue lasts more than ten minutes at 18:39 case 46",Infrastructure,Infrastructure:3,3,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 4,CR425,28.6297,77.3729,Friday,18,2025-08-08T13:09:00+00:00,3,Medium,83,35,0,Resolved,5.33,1,0,mobile,a repeated observation is that the display cable and wall port need repair in cr425 and several students are affected and the issue lasts more than ten minutes at 18:39 case 46,2025-08-08,4-7,High,Low,0.5,1.01784,-1.47641,3.0,0.0,48.666666666666664
CL-10047,EV-202508-0009,ANON-0436,"the class representative confirmed that the equipment interface stops responding during use in ECE-202; during a regular teaching period, and staff assistance has been requested at 15:06 case 47",Lab Equipment,Lab Equipment:9,4,JIIT Sector 62,Labs & Research,ECE Labs,lab,Floor 2,ECE-202,28.62974,77.37282,Friday,15,2025-08-08T09:36:00+00:00,2,High,31,47,1,Resolved,4.22,1,0,mobile,the class representative confirmed that the equipment interface stops responding during use in ece-202 during a regular teaching period and staff assistance has been requested at 15:06 case 47,2025-08-08,2-4,Low,Low,0.25,-1.64798,-0.6332,1.0,0.0,25.0
CL-10048,EV-202508-0009,ANON-0455,"the class representative confirmed that a window latch is broken and requires maintenance in CR101; the physical infrastructure needs attention, and the issue lasts more than ten minutes at 11:18 case 48",Infrastructure,Infrastructure:9,4,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 1,CR101,28.6297,77.3729,Friday,11,2025-08-08T05:48:00+00:00,2,High,84,45,1,Resolved,5.87,0,0,mobile,the class representative confirmed that a window latch is broken and requires maintenance in cr101 the physical infrastructure needs attention and the issue lasts more than ten minutes at 11:18 case 48,2025-08-08,10-12,High,Low,0.25,1.06911,-0.77374,3.0,0.0,48.666666666666664
CL-10049,EV-202508-0009,ANON-0637,"during the latest session the workstation cannot boot for the practical in CR425; laboratory equipment availability is affected, and staff assistance has been requested at 9:53 case 49",Lab Equipment,Lab Equipment:2,2,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 4,CR425,28.6297,77.3729,Friday,9,2025-08-08T04:23:00+00:00,2,High,53,67,1,In Progress,7.9,0,0,web,during the latest session the workstation cannot boot for the practical in cr425 laboratory equipment availability is affected and staff assistance has been requested at 9:53 case 49,2025-08-08,8-10,Medium,Medium,0.25,-0.52013,0.77215,3.0,0.0,48.666666666666664
CL-10050,EV-202508-0010,ANON-0554,"a repeated observation is that the display cable and wall port need repair in CL1-A; while the area is moderately occupied, during a regular teaching period at 15:28 case 50",Infrastructure,Infrastructure:3,3,JIIT Sector 62,Labs & Research,CL1,lab,Ground Floor,CL1-A,28.62958,77.37248,Friday,15,2025-08-08T09:58:00+00:00,4,Low,57,43,0,Resolved,3.88,0,0,mobile,a repeated observation is that the display cable and wall port need repair in cl1-a while the area is moderately occupied during a regular teaching period at 15:28 case 50,2025-08-08,2-4,Medium,Low,0.75,-0.31507,-0.91427,1.0,0.0,55.0
CL-10051,EV-202508-0010,ANON-0021,"the current problem is that the access point disconnects users every few minutes in Gate 1; the network service is affected, and the issue lasts more than ten minutes at 8:34 case 51",Network,Network:4,4,JIIT Sector 62,General & Utilities,Main Gate,outdoor,Outdoor,Gate 1,28.62938,77.37238,Friday,8,2025-08-08T03:04:00+00:00,4,Low,72,73,0,Verified,5.91,0,0,mobile,the current problem is that the access point disconnects users every few minutes in gate 1 the network service is affected and the issue lasts more than ten minutes at 8:34 case 51,2025-08-08,8-10,High,High,0.75,0.45392,1.19376,1.0,0.0,20.0
CL-10052,EV-202508-0010,ANON-0743,"the current problem is that food waste has accumulated near the seating area in Gym; after normal troubleshooting was attempted, after normal troubleshooting was attempted at 12:03 case 52",Cleanliness,Cleanliness:4,4,JIIT Sector 62,Sports & Recreation,Sports Complex,sports,Ground Floor,Gym,28.63102,77.37322,Friday,12,2025-08-08T06:33:00+00:00,4,Low,63,65,1,Resolved,4.85,0,0,mobile,the current problem is that food waste has accumulated near the seating area in gym after normal troubleshooting was attempted after normal troubleshooting was attempted at 12:03 case 52,2025-08-08,10-12,Medium,Medium,0.75,-0.00747,0.63162,1.0,0.0,18.0
CL-10053,EV-202508-0010,ANON-0180,"staff were informed that the experiment console does not record readings in G5; near the main entrance to the space, although nearby rooms remain usable at 18:07 case 53",Lab Equipment,Lab Equipment:5,0,JIIT Sector 62,Academic & Teaching,A2/2,academic,Ground Floor,G5,28.63024,77.37275,Friday,18,2025-08-08T12:37:00+00:00,5,Low,71,53,0,Resolved,7.58,1,0,mobile,staff were informed that the experiment console does not record readings in g5 near the main entrance to the space although nearby rooms remain usable at 18:07 case 53,2025-08-08,4-7,High,Medium,1.0,0.40265,-0.21159,0.0,0.0,0.0
CL-10054,EV-202508-0010,ANON-0160,"a repeated observation is that internet speed falls below a usable level in CL15-A; near the main entrance to the space, and staff assistance has been requested at 18:23 case 54",Network,Network:3,3,JIIT Sector 62,Labs & Research,CL15,lab,Floor 1,CL15-A,28.62978,77.37254,Friday,18,2025-08-08T12:53:00+00:00,2,High,86,83,0,Verified,6.49,0,0,mobile,a repeated observation is that internet speed falls below a usable level in cl15-a near the main entrance to the space and staff assistance has been requested at 18:23 case 54,2025-08-08,4-7,High,High,0.25,1.17164,1.89644,1.0,0.0,21.0
CL-10055,EV-202508-0011,ANON-0479,"the current problem is that the cooler produces warm water only in CL15-B; the water service needs attention, and several students are affected at 8:12 case 55",Water,Water:4,4,JIIT Sector 62,Labs & Research,CL15,lab,Floor 1,CL15-B,28.62978,77.37254,Friday,8,2025-08-08T02:42:00+00:00,1,Critical,37,56,0,In Progress,6.09,1,0,mobile,the current problem is that the cooler produces warm water only in cl15-b the water service needs attention and several students are affected at 8:12 case 55,2025-08-08,8-10,Low,Medium,0.0,-1.34038,-0.00079,1.0,0.0,21.0
CL-10056,EV-202508-0011,ANON-0537,"students report that the air conditioner stops cooling after midday in G6; the electrical supply needs inspection, near the main entrance to the space at 10:04 case 56",Electrical,Electrical:1,1,JIIT Sector 62,Academic & Teaching,A2/2,academic,Ground Floor,G6,28.63024,77.37275,Saturday,10,2025-08-09T04:34:00+00:00,2,High,71,56,1,Resolved,7.25,0,0,mobile,students report that the air conditioner stops cooling after midday in g6 the electrical supply needs inspection near the main entrance to the space at 10:04 case 56,2025-08-09,8-10,High,Medium,0.25,0.40265,-0.00079,1.0,0.0,120.0
CL-10057,EV-202508-0011,ANON-0546,"please investigate because the campus network drops repeatedly during class in CL1-B; the network service is affected, although nearby rooms remain usable at 12:36 case 57",Network,Network:0,0,JIIT Sector 62,Labs & Research,CL1,lab,Ground Floor,CL1-B,28.62958,77.37248,Saturday,12,2025-08-09T07:06:00+00:00,4,Low,67,36,0,Resolved,5.96,1,0,mobile,please investigate because the campus network drops repeatedly during class in cl1-b the network service is affected although nearby rooms remain usable at 12:36 case 57,2025-08-09,10-12,Medium,Low,0.75,0.19759,-1.40615,1.0,0.0,53.0
CL-10058,EV-202508-0011,ANON-0094,"staff were informed that an electrical panel is making an unusual sound in Reception; the electrical supply needs inspection, while another campus service remains normal at 13:35 case 58",Electrical,Electrical:5,0,JIIT Sector 62,General & Utilities,Administration Block,office,Ground Floor,Reception,28.62992,77.37334,Saturday,13,2025-08-09T08:05:00+00:00,1,Critical,59,87,1,Resolved,8.95,0,0,mobile,staff were informed that an electrical panel is making an unusual sound in reception the electrical supply needs inspection while another campus service remains normal at 13:35 case 58,2025-08-09,12-2,Medium,High,0.0,-0.21254,2.17751,4.0,0.0,54.0
CL-10059,EV-202508-0011,ANON-0251,"staff were informed that a tap continues running after it is closed in TS18; the water service needs attention, while another campus service remains normal at 9:47 case 59",Water,Water:5,0,JIIT Sector 62,Academic & Teaching,A2/2,academic,Floor 1,TS18,28.63024,77.37275,Saturday,9,2025-08-09T04:17:00+00:00,1,Critical,69,65,0,Open,6.01,0,0,web,staff were informed that a tap continues running after it is closed in ts18 the water service needs attention while another campus service remains normal at 9:47 case 59,2025-08-09,8-10,Medium,Medium,0.0,0.30012,0.63162,1.0,0.0,120.0
CL-10060,EV-202508-0012,ANON-0608,"the current problem is that installed development tools fail to launch in ECE-202; and it interrupts scheduled teaching, and the condition has become more frequent at 17:56 case 60",Lab Equipment,Lab Equipment:4,4,JIIT Sector 62,Labs & Research,ECE Labs,lab,Floor 2,ECE-202,28.62974,77.37282,Saturday,17,2025-08-09T12:26:00+00:00,5,Low,93,62,0,Resolved,4.72,1,0,mobile,the current problem is that installed development tools fail to launch in ece-202 and it interrupts scheduled teaching and the condition has become more frequent at 17:56 case 60,2025-08-09,4-7,High,Medium,1.0,1.5305,0.42081,3.0,1.0,57.0
CL-10061,EV-202508-0012,ANON-0284,"staff were informed that an electrical panel is making an unusual sound in Academic Office; the electrical supply needs inspection, near the main entrance to the space at 16:20 case 61",Electrical,Electrical:5,0,JIIT Sector 62,General & Utilities,Administration Block,office,Floor 1,Academic Office,28.62992,77.37334,Saturday,16,2025-08-09T10:50:00+00:00,3,Medium,66,66,1,In Progress,6.69,0,0,mobile,staff were informed that an electrical panel is making an unusual sound in academic office the electrical supply needs inspection near the main entrance to the space at 16:20 case 61,2025-08-09,2-4,Medium,Medium,0.5,0.14632,0.70189,4.0,0.0,54.0
CL-10062,EV-202508-0012,ANON-0750,"a repeated observation is that the wash area needs urgent sanitation in CS1; while the area is moderately occupied, and the issue lasts more than ten minutes at 18:44 case 62",Cleanliness,Cleanliness:3,3,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 1,CS1,28.6299,77.37315,Saturday,18,2025-08-09T13:14:00+00:00,1,Critical,66,73,0,Resolved,4.96,0,0,mobile,a repeated observation is that the wash area needs urgent sanitation in cs1 while the area is moderately occupied and the issue lasts more than ten minutes at 18:44 case 62,2025-08-09,4-7,Medium,High,0.0,0.14632,1.19376,2.0,0.0,119.0
CL-10063,EV-202508-0012,ANON-0704,"staff were informed that a tap continues running after it is closed in Backstage; the water service needs attention, and the issue lasts more than ten minutes at 18:58 case 63",Water,Water:5,0,JIIT Sector 62,General & Utilities,Auditorium,common,Ground Floor,Backstage,28.63016,77.3733,Saturday,18,2025-08-09T13:28:00+00:00,4,Low,53,65,0,Open,2.62,1,0,web,staff were informed that a tap continues running after it is closed in backstage the water service needs attention and the issue lasts more than ten minutes at 18:58 case 63,2025-08-09,4-7,Medium,Medium,0.75,-0.52013,0.63162,0.0,0.0,0.0
CL-10064,EV-202508-0012,ANON-0740,"students report that water is leaking into the walking area in CR102; and it interrupts scheduled teaching, and the issue lasts more than ten minutes at 8:38 case 64",Water,Water:1,1,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 1,CR102,28.6297,77.3729,Saturday,8,2025-08-09T03:08:00+00:00,2,High,71,68,0,In Progress,5.83,0,0,mobile,students report that water is leaking into the walking area in cr102 and it interrupts scheduled teaching and the issue lasts more than ten minutes at 8:38 case 64,2025-08-09,8-10,High,Medium,0.25,0.40265,0.84242,1.0,0.0,41.0
CL-10065,EV-202508-0013,ANON-0168,"PLEASE INVESTIGATE BECAUSE THE DRINKING-WATER DISPENSER IS EMPTY IN COUNTER A; THE WATER SERVICE NEEDS ATTENTION, AFTER NORMAL TROUBLESHOOTING WAS ATTEMPTED AT 18:23 CASE 65   !!!",Water,Water:0,0,JIIT Sector 62,Food,Annapurna / Main Mess,food,Ground Floor,Counter A,28.63042,77.37312,Saturday,18,2025-08-09T12:53:00+00:00,4,Low,65,64,0,Resolved,4.59,1,0,mobile,please investigate because the drinking-water dispenser is empty in counter a the water service needs attention after normal troubleshooting was attempted at 18:23 case 65,2025-08-09,4-7,Medium,Medium,0.75,0.09506,0.56135,0.0,0.0,0.0
CL-10066,EV-202508-0013,ANON-0095,"an urgent maintenance check is needed because a switchboard becomes warm during operation in CL22-A; and the condition has become more frequent, while the area is moderately occupied at 17:32 case 66",Lab Equipment,Electrical:8,3,JIIT Sector 62,Labs & Research,CL22,lab,Floor 2,CL22-A,28.62986,77.37266,Saturday,17,2025-08-09T12:02:00+00:00,3,Medium,40,39,0,Resolved,3.44,0,0,web,an urgent maintenance check is needed because a switchboard becomes warm during operation in cl22-a and the condition has become more frequent while the area is moderately occupied at 17:32 case 66,2025-08-09,4-7,Low,Low,0.5,-1.18658,-1.19534,0.0,0.0,0.0
CL-10067,EV-202508-0013,ANON-0107,"during the latest session students cannot authenticate to the wireless network in CR201; and the condition has become more frequent, near the main entrance to the space at 16:14 case 67",Network,Network:2,2,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 2,CR201,28.6297,77.3729,Saturday,16,2025-08-09T10:44:00+00:00,3,Medium,36,62,1,Escalated,4.6,0,0,mobile,during the latest session students cannot authenticate to the wireless network in cr201 and the condition has become more frequent near the main entrance to the space at 16:14 case 67,2025-08-09,2-4,Low,Medium,0.5,-1.39165,0.42081,1.0,0.0,41.0
CL-10068,EV-202508-0013,ANON-0780,"a repeated observation is that the queue extends into the walking area in ECE-202; and the issue lasts more than ten minutes, and several students are affected at 16:30 case 68",Canteen,Canteen:3,3,JIIT Sector 62,Labs & Research,ECE Labs,lab,Floor 2,ECE-202,28.62974,77.37282,Sunday,16,2025-08-10T11:00:00+00:00,2,High,42,68,1,Resolved,6.64,0,0,web,a repeated observation is that the queue extends into the walking area in ece-202 and the issue lasts more than ten minutes and several students are affected at 16:30 case 68,2025-08-10,2-4,Medium,Medium,0.25,-1.08405,0.84242,0.0,0.0,0.0
CL-10069,EV-202508-0013,ANON-0046,"an urgent maintenance check is needed because video lectures buffer on the campus connection in CL22-B; the network service is affected, and several students are affected at 16:05 case 69",Network,Network:8,3,JIIT Sector 62,Labs & Research,CL22,lab,Floor 2,CL22-B,28.62986,77.37266,Sunday,16,2025-08-10T10:35:00+00:00,1,Critical,93,64,0,Resolved,7.99,0,0,web,an urgent maintenance check is needed because video lectures buffer on the campus connection in cl22-b the network service is affected and several students are affected at 16:05 case 69,2025-08-10,2-4,High,Medium,0.0,1.5305,0.56135,0.0,0.0,0.0
