complaint_id,event_id,student_key,complaint_text,category,template_group,evaluation_fold,campus,zone,facility,facility_type,floor,room,latitude,longitude,day_name,hour,observed_at,impact_rating,severity,occupancy_pct,humidity_pct,recurring,status,resolution_hours,has_image,is_seeded_anomaly,source_system,complaint_clean,full_date,time_band,occupancy_band,humidity_band,impact_normalized,occupancy_standardized,humidity_standardized,service_sessions,report_conversions,mean_dwell_seconds
CL-12629,EV-202603-0525,ANON-0379,"during the latest session students cannot authenticate to the wireless network in G1; the network service is affected, while another campus service remains normal at 10:06 case 2629",Network,Network:2,2,JIIT Sector 62,Academic & Teaching,A2/1,academic,Ground Floor,G1,28.6301,77.37255,Wednesday,10,2026-03-11T04:36:00+00:00,2,High,38,60,0,Open,4.94,1,0,mobile,during the latest session students cannot authenticate to the wireless network in g1 the network service is affected while another campus service remains normal at 10:06 case 2629,2026-03-11,8-10,Low,Medium,0.25,-1.28912,0.28028,2.0,1.0,57.0
CL-11796,EV-202601-0359,ANON-0357,"a repeated observation is that the queue extends into the walking area in Group Study; the food service operation is affected, and the condition has become more frequent at 13:40 case 1796",Canteen,Canteen:3,3,JIIT Sector 62,Library & Study,LRC,library,Floor 1,Group Study,28.63002,77.37302,Thursday,13,2026-01-01T08:10:00+00:00,3,Medium,86,49,0,Open,4.15,0,0,mobile,a repeated observation is that the queue extends into the walking area in group study the food service operation is affected and the condition has become more frequent at 13:40 case 1796,2026-01-01,12-2,High,Low,0.5,1.17164,-0.49267,0.0,0.0,0.0
CL-12688,EV-202603-0537,ANON-0247,"a repeated observation is that a power socket is loose and unsafe in G2; the electrical supply needs inspection, near the main entrance to the space at 9:48 case 2688",Electrical,Electrical:3,3,JIIT Sector 62,Academic & Teaching,A2/1,academic,Ground Floor,G2,28.6301,77.37255,Monday,9,2026-03-16T04:18:00+00:00,4,Low,60,63,1,Open,4.69,0,0,web,a repeated observation is that a power socket is loose and unsafe in g2 the electrical supply needs inspection near the main entrance to the space at 9:48 case 2688,2026-03-16,8-10,Medium,Medium,0.75,-0.16127,0.49108,0.0,0.0,0.0
CL-12118,EV-202601-0423,ANON-0060,"the class representative confirmed that a window latch is broken and requires maintenance in Food Court; during a regular teaching period, and several students are affected at 8:53 case 2118",Infrastructure,Infrastructure:9,4,JIIT Sector 62,Food,Cafeteria / Canteen,food,Ground Floor,Food Court,28.63031,77.37298,Tuesday,8,2026-01-27T03:23:00+00:00,2,High,49,53,0,Escalated,10.01,0,0,web,the class representative confirmed that a window latch is broken and requires maintenance in food court during a regular teaching period and several students are affected at 8:53 case 2118,2026-01-27,8-10,Medium,Medium,0.25,-0.72519,-0.21159,0.0,0.0,0.0
CL-11427,EV-202512-0285,ANON-0128,"staff were informed that online resources time out during the session in Dining Hall; without any warning notice, and several students are affected at 14:08 case 1427",Network,Network:5,0,JIIT Sector 62,Food,Annapurna / Main Mess,food,Ground Floor,Dining Hall,28.63042,77.37312,Monday,14,2025-12-01T08:38:00+00:00,3,Medium,76,55,0,Resolved,3.34,0,0,web,staff were informed that online resources time out during the session in dining hall without any warning notice and several students are affected at 14:08 case 1427,2025-12-01,12-2,High,Medium,0.5,0.65898,-0.07106,3.0,1.0,36.333333333333336
CL-12234,EV-202602-0446,ANON-0673,"an urgent maintenance check is needed because video lectures buffer on the campus connection in Food Court; while another campus service remains normal, and the issue lasts more than ten minutes at 11:09 case 2234",Network,Network:8,3,JIIT Sector 62,Food,Cafeteria / Canteen,food,Ground Floor,Food Court,28.63031,77.37298,Friday,11,2026-02-06T05:39:00+00:00,4,Low,92,55,0,Escalated,8.63,0,0,web,an urgent maintenance check is needed because video lectures buffer on the campus connection in food court while another campus service remains normal and the issue lasts more than ten minutes at 11:09 case 2234,2026-02-06,10-12,High,Medium,0.75,1.47923,-0.07106,1.0,1.0,25.0
CL-12437,EV-202602-0487,ANON-0624,"the current problem is that food waste has accumulated near the seating area in CL1-A; near the main entrance to the space, and the issue lasts more than ten minutes at 17:11 case 2437",Cleanliness,Cleanliness:4,4,JIIT Sector 62,Labs & Research,CL1,lab,Ground Floor,CL1-A,28.62958,77.37248,Monday,17,2026-02-23T11:41:00+00:00,3,Medium,69,66,0,Escalated,4.76,0,0,web,the current problem is that food waste has accumulated near the seating area in cl1-a near the main entrance to the space and the issue lasts more than ten minutes at 17:11 case 2437,2026-02-23,4-7,Medium,Medium,0.5,0.30012,0.70189,0.0,0.0,0.0
CL-12238,EV-202602-0447,ANON-0562,"the current problem is that the access point disconnects users every few minutes in Reception; near the main entrance to the space, and staff assistance has been requested at 10:30 case 2238",Network,Network:4,4,JIIT Sector 62,General & Utilities,Administration Block,office,Ground Floor,Reception,28.62992,77.37334,Friday,10,2026-02-06T05:00:00+00:00,3,Medium,22,53,0,Open,5.94,0,0,web,the current problem is that the access point disconnects users every few minutes in reception near the main entrance to the space and staff assistance has been requested at 10:30 case 2238,2026-02-06,8-10,Low,Medium,0.5,-2.10937,-0.21159,1.0,0.0,47.0
CL-10152,EV-202508-0030,ANON-0747,"staff were informed that online resources time out during the session in Cooler B; after normal troubleshooting was attempted, after normal troubleshooting was attempted at 18:40 case 152",Network,Network:5,0,JIIT Sector 62,General & Utilities,Water Points,utility,Ground Floor,Cooler B,28.63005,77.37238,Sunday,18,2025-08-17T13:10:00+00:00,4,Low,64,81,0,Open,5.66,0,0,web,staff were informed that online resources time out during the session in cooler b after normal troubleshooting was attempted after normal troubleshooting was attempted at 18:40 case 152,2025-08-17,4-7,Medium,High,0.75,0.04379,1.7559,0.0,0.0,0.0
CL-10584,EV-202509-0116,ANON-0592,"the class representative confirmed that a window latch is broken and requires maintenance in Gym; the physical infrastructure needs attention, and several students are affected at 11:54 case 584",Infrastructure,Infrastructure:9,4,JIIT Sector 62,Sports & Recreation,Sports Complex,sports,Ground Floor,Gym,28.63102,77.37322,Monday,11,2025-09-22T06:24:00+00:00,3,Medium,82,75,0,Open,5.61,1,0,mobile,the class representative confirmed that a window latch is broken and requires maintenance in gym the physical infrastructure needs attention and several students are affected at 11:54 case 584,2025-09-22,10-12,High,High,0.5,0.96658,1.33429,1.0,0.0,85.0
CL-12557,EV-202603-0511,ANON-0200,"please investigate because the projector loses its input after a few minutes in Main Hall; although nearby rooms remain usable, and several students are affected at 14:54 case 2557",Infrastructure,Infrastructure:0,0,JIIT Sector 62,General & Utilities,Auditorium,common,Ground Floor,Main Hall,28.63016,77.3733,Thursday,14,2026-03-05T09:24:00+00:00,2,High,47,80,0,Resolved,7.16,0,0,web,please investigate because the projector loses its input after a few minutes in main hall although nearby rooms remain usable and several students are affected at 14:54 case 2557,2026-03-05,12-2,Medium,High,0.25,-0.82772,1.68563,1.0,0.0,32.0
CL-11362,EV-202511-0272,ANON-0430,"for the second time this week the lecture-room screen does not lower correctly in Reading Hall; the physical infrastructure needs attention, although nearby rooms remain usable at 17:43 case 1362",Infrastructure,Infrastructure:7,2,JIIT Sector 62,Library & Study,LRC,library,Ground Floor,Reading Hall,28.63002,77.37302,Tuesday,17,2025-11-25T12:13:00+00:00,3,Medium,67,47,1,Resolved,5.03,0,0,kiosk,for the second time this week the lecture-room screen does not lower correctly in reading hall the physical infrastructure needs attention although nearby rooms remain usable at 17:43 case 1362,2025-11-25,4-7,Medium,Low,0.5,0.19759,-0.6332,0.0,0.0,0.0
CL-10926,EV-202510-0185,ANON-0546,"during the latest session students are waiting too long for food service in Visitor Parking; the food service operation is affected, and the issue lasts more than ten minutes at 13:49 case 926",Canteen,Canteen:2,2,JIIT Sector 62,General & Utilities,Parking,outdoor,Outdoor,Visitor Parking,28.62945,77.37222,Monday,13,2025-10-20T08:19:00+00:00,3,Medium,62,72,0,In Progress,4.88,1,0,mobile,during the latest session students are waiting too long for food service in visitor parking the food service operation is affected and the issue lasts more than ten minutes at 13:49 case 926,2025-10-20,12-2,Medium,High,0.5,-0.05874,1.12349,3.0,1.0,62.0
CL-11905,EV-202601-0381,ANON-0036,"a repeated observation is that internet speed falls below a usable level in Backstage; the network service is affected, while the area is moderately occupied at 16:10 case 1905",Cleanliness,Network:3,3,JIIT Sector 62,General & Utilities,Auditorium,common,Ground Floor,Backstage,28.63016,77.3733,Saturday,16,2026-01-10T10:40:00+00:00,2,High,61,41,1,Open,5.22,0,0,web,a repeated observation is that internet speed falls below a usable level in backstage the network service is affected while the area is moderately occupied at 16:10 case 1905,2026-01-10,2-4,Medium,Low,0.25,-0.11,-1.05481,0.0,0.0,0.0
CL-10425,EV-202509-0085,ANON-0009,"today we noticed that ceiling plaster appears loose near the entrance in H5 Corridor 2; the physical infrastructure needs attention, while another campus service remains normal at 9:20 case 425",Infrastructure,Infrastructure:6,1,JIIT Sector 62,Hostels,H5 Boys Hostel,hostel,Floor 2,H5 Corridor 2,28.63075,77.37278,Monday,9,2025-09-08T03:50:00+00:00,2,High,35,47,1,Open,5.55,1,0,mobile,today we noticed that ceiling plaster appears loose near the entrance in h5 corridor 2 the physical infrastructure needs attention while another campus service remains normal at 9:20 case 425,2025-09-08,8-10,Low,Low,0.25,-1.44291,-0.6332,1.0,0.0,10.0
CL-12190,EV-202602-0438,ANON-0429,"during the latest session lights flicker repeatedly during use in Group Study; the electrical supply needs inspection, while another campus service remains normal at 12:43 case 2190",Electrical,Electrical:2,2,JIIT Sector 62,Library & Study,LRC,library,Floor 1,Group Study,28.63002,77.37302,Monday,12,2026-02-02T07:13:00+00:00,4,Low,62,59,0,Resolved,4.55,0,0,mobile,during the latest session lights flicker repeatedly during use in group study the electrical supply needs inspection while another campus service remains normal at 12:43 case 2190,2026-02-02,10-12,Medium,Medium,0.75,-0.05874,0.21001,1.0,0.0,29.0
CL-11961,EV-202601-0392,ANON-0430,"the class representative confirmed that a window latch is broken and requires maintenance in H5 Corridor 1; the physical infrastructure needs attention, while the area is moderately occupied at 18:40 case 1961",Infrastructure,Infrastructure:9,4,JIIT Sector 62,Hostels,H5 Boys Hostel,hostel,Floor 1,H5 Corridor 1,28.63075,77.37278,Wednesday,18,2026-01-14T13:10:00+00:00,3,Medium,64,59,1,In Progress,5.22,0,0,web,the class representative confirmed that a window latch is broken and requires maintenance in h5 corridor 1 the physical infrastructure needs attention while the area is moderately occupied at 18:40 case 1961,2026-01-14,4-7,Medium,Medium,0.5,0.04379,0.21001,0.0,0.0,0.0
CL-10776,EV-202510-0155,ANON-0236,"during the latest session the common area is overcrowded in ECE-202; campus operations are being disrupted, after normal troubleshooting was attempted at 8:18 case 776",Electrical,Other:2,2,JIIT Sector 62,Labs & Research,ECE Labs,lab,Floor 2,ECE-202,28.62974,77.37282,Wednesday,8,2025-10-08T02:48:00+00:00,3,Medium,16,51,0,Resolved,3.87,0,0,mobile,during the latest session the common area is overcrowded in ece-202 campus operations are being disrupted after normal troubleshooting was attempted at 8:18 case 776,2025-10-08,8-10,Low,Medium,0.5,-2.41696,-0.35213,1.0,0.0,64.0
CL-11228,EV-202511-0245,ANON-0307,"during the latest session a spill has made the floor slippery in CS1; and the issue lasts more than ten minutes, although nearby rooms remain usable at 11:28 case 1228",Cleanliness,Cleanliness:2,2,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 1,CS1,28.6299,77.37315,Friday,11,2025-11-14T05:58:00+00:00,1,Critical,61,42,1,In Progress,7.2,1,0,kiosk,during the latest session a spill has made the floor slippery in cs1 and the issue lasts more than ten minutes although nearby rooms remain usable at 11:28 case 1228,2025-11-14,10-12,Medium,Low,0.0,-0.11,-0.98454,2.0,1.0,42.0
CL-11664,EV-202512-0332,ANON-0692,"the current problem is that a chair is blocking the aisle because its leg is broken in TS11; the physical infrastructure needs attention, during a regular teaching period at 17:57 case 1664",Infrastructure,Infrastructure:4,4,JIIT Sector 62,Academic & Teaching,A2/1,academic,Floor 1,TS11,28.6301,77.37255,Sunday,17,2025-12-21T12:27:00+00:00,2,High,26,30,0,In Progress,4.8,1,0,mobile,the current problem is that a chair is blocking the aisle because its leg is broken in ts11 the physical infrastructure needs attention during a regular teaching period at 17:57 case 1664,2025-12-21,4-7,Low,Low,0.25,-1.9043,-1.82775,1.0,0.0,27.0
CL-11512,EV-202512-0302,ANON-0064,"today we noticed that network coverage disappears near the back rows in Digital Area; the network service is affected, without any warning notice at 10:03 case 1512",Network,Network:6,1,JIIT Sector 62,Library & Study,LRC,library,Floor 1,Digital Area,28.63002,77.37302,Monday,10,2025-12-08T04:33:00+00:00,4,Low,68,34,0,In Progress,5.01,0,0,web,today we noticed that network coverage disappears near the back rows in digital area the network service is affected without any warning notice at 10:03 case 1512,2025-12-08,8-10,Medium,Low,0.75,0.24886,-1.54668,0.0,0.0,0.0
CL-11240,EV-202511-0248,ANON-0798,"please investigate because the campus network drops repeatedly during class in Basketball Court; while another campus service remains normal, and it interrupts scheduled teaching at 9:02 case 1240",Network,Network:0,0,JIIT Sector 62,Sports & Recreation,Sports Complex,sports,Outdoor,Basketball Court,28.63102,77.37322,Saturday,9,2025-11-15T03:32:00+00:00,2,High,85,56,1,Open,5.22,0,0,mobile,please investigate because the campus network drops repeatedly during class in basketball court while another campus service remains normal and it interrupts scheduled teaching at 9:02 case 1240,2025-11-15,8-10,High,Medium,0.25,1.12037,-0.00079,2.0,1.0,41.5
CL-11741,EV-202512-0348,ANON-0756,"during the latest session students cannot authenticate to the wireless network in Billing Counter; during a regular teaching period, while another campus service remains normal at 14:42 case 1741",Network,Network:2,2,JIIT Sector 62,Food,Cafeteria / Canteen,food,Ground Floor,Billing Counter,28.63031,77.37298,Saturday,14,2025-12-27T09:12:00+00:00,3,Medium,89,57,0,In Progress,5.52,0,0,mobile,during the latest session students cannot authenticate to the wireless network in billing counter during a regular teaching period while another campus service remains normal at 14:42 case 1741,2025-12-27,12-2,High,Medium,0.5,1.32544,0.06948,0.0,0.0,0.0
CL-12592,EV-202603-0518,ANON-0138,"today we noticed that the refill indicator has remained empty in H5 Common Room; near the main entrance to the space, although nearby rooms remain usable at 16:12 case 2592",Water,Water:6,1,JIIT Sector 62,Hostels,H5 Boys Hostel,hostel,Ground Floor,H5 Common Room,28.63075,77.37278,Sunday,16,2026-03-08T10:42:00+00:00,3,Medium,41,68,0,In Progress,5.95,0,0,mobile,today we noticed that the refill indicator has remained empty in h5 common room near the main entrance to the space although nearby rooms remain usable at 16:12 case 2592,2026-03-08,2-4,Medium,Medium,0.5,-1.13532,0.84242,0.0,0.0,0.0
